,id,questionnaire,code,text,latent_variable,answers,participant,created,given_answer,reverse_coded,personal_goal,goal
2375,11270,big_five,vertrag8,"Es fällt mir sehr leicht, meine Bedürfnisse für andere zurückzustellen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft nicht zu,0,,
2376,11269,big_five,vertrag7,Ich würde meine schlechte Laune nie an anderen auslassen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher nicht zu,0,,
2377,11268,big_five,vertrag6,"Wenn mir jemand hilft, erweise ich mich immer als dankbar.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2378,11267,big_five,vertrag5,Ich bin ein Egoist.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher nicht zu,0,,
2379,11266,big_five,vertrag4,Ich habe immer wieder Streit mit anderen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft nicht zu,0,,
2380,11265,big_five,vertrag3,"Ich helfe anderen, auch wenn man mir es nicht dankt.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher nicht zu,0,,
2381,11264,big_five,vertrag2,Ich bin ein höflicher Mensch.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2382,11263,big_five,vertrag1,"Ich achte darauf, immer freundlich zu sein.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2383,11262,big_five,offen10,Ich habe viele Ideen und viel Fantasie.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher nicht zu,0,,
2384,11261,big_five,offen9,"Ich lese viel über wissenschaftliche Themen, neue Entdeckungen oder historische Begebenheiten.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2385,11260,big_five,offen8,Ich interessiere mich sehr für philosophische Fragen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft nicht zu,0,,
2386,11259,big_five,offen7,"Ich beschäftige mich viel mit Kunst, Musik und Literatur.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft nicht zu,0,,
2387,11258,big_five,offen6,Ich lerne immer wieder gerne neue Dinge.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2388,11257,big_five,offen5,Ich diskutiere gerne.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2389,11256,big_five,offen4,"Am liebsten ist es mir, wenn alles so bleibt, wie es ist.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher nicht zu,0,,
2390,11255,big_five,offen3,"Ich reise viel, um andere Kulturen kennenzulernen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher nicht zu,0,,
2391,11254,big_five,offen2,Ich bin ein neugieriger Mensch.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2392,11253,big_five,offen1,Ich will immer neue Dinge ausprobieren.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2393,11252,big_five,gewissen10,Ich mache eigentlich nie Flüchtigkeitsfehler.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher nicht zu,0,,
2394,11251,big_five,gewissen9,"Wenn ich mich einmal entschieden habe, dann weiche ich davon auch nicht mehr ab.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher nicht zu,0,,
2395,11250,big_five,gewissen8,"Ich achte sehr darauf, dass Regeln eingehalten werden.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2396,11249,big_five,gewissen7,Auch kleine Schlampereien stören mich.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2397,11248,big_five,gewissen6,Auch kleine Bußgelder sind mir sehr unangenehm.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2398,11247,big_five,gewissen5,Ich habe meine festen Prinzipien und halte daran auch fest.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2399,11246,big_five,gewissen4,Ich gehe immer planvoll vor.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2400,11245,big_five,gewissen3,Ich war schon als Kind sehr ordentlich.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2401,11244,big_five,gewissen2,Meine Aufgaben erledige ich immer sehr genau.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2402,11243,big_five,gewissen1,Ich bin sehr pflichtbewusst.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2403,11242,big_five,extra10,Ich bin sehr kontaktfreudig.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2404,11241,big_five,extra9,Ich bin ein gesprächiger und kommunikativer Mensch.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2405,11240,big_five,extra8,Ich bin in vielen Vereinen aktiv.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft nicht zu,0,,
2406,11239,big_five,extra7,Ich gehe gerne auf Partys.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2407,11238,big_five,extra6,Ich bin ein Einzelgänger.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft nicht zu,0,,
2408,11237,big_five,extra5,Im Grunde bin ich oft lieber für mich allein.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher nicht zu,0,,
2409,11236,big_five,extra4,Ich stehe gerne im Mittelpunkt.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2410,11235,big_five,extra3,Ich bin unternehmungslustig.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2411,11234,big_five,extra2,Ich kann schnell gute Stimmung verbreiten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2412,11233,big_five,extra1,Ich bin gerne mit anderen Menschen zusammen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft zu,0,,
2413,11232,big_five,neuro10,Ich bin mir in meinen Entscheidungen oft unsicher.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2414,11231,big_five,neuro9,Oft werde ich von meinen Gefühlen hin-und her gerissen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft nicht zu,0,,
2415,11230,big_five,neuro8,Ich bin oft nervös.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft nicht zu,0,,
2416,11229,big_five,neuro7,Ich bin oft ohne Grund traurig.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft nicht zu,0,,
2417,11228,big_five,neuro6,Oft überwältigen mich meine Gefühle.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher nicht zu,0,,
2418,11227,big_five,neuro5,Ich grübele viel über meine Zukunft nach.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2419,11226,big_five,neuro4,Ich mache mir oft unnütze Sorgen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2420,11225,big_five,neuro3,Ich verspüre oft eine große innere Unruhe.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher nicht zu,0,,
2421,11224,big_five,neuro2,Ich fühle mich oft unsicher.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher nicht zu,0,,
2422,11223,big_five,neuro1,Ich bin ein ängstlicher Typ.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",411,2021-08-23 10:59:17,trifft eher zu,0,,
2423,11222,sus,sus_10,"10. Ich musste eine Menge lernen, bevor ich anfangen konnte das System zu verwenden.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",407,2021-08-23 09:13:43,trifft nicht zu,0,,
2424,11221,sus,sus_9,9. Ich fühlte mich bei der Benutzung des Systems sehr sicher.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",407,2021-08-23 09:13:43,trifft eher zu,0,,
2425,11220,sus,sus_8,8. Ich empfand das System als sehr umständlich zu nutzen.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",407,2021-08-23 09:13:43,trifft eher nicht zu,0,,
2426,11219,sus,sus_7,"7. Ich kann mir vorstellen, dass die meisten Menschen den Umgang mit dem System sehr schnell lernen.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",407,2021-08-23 09:13:43,trifft eher zu,0,,
2427,11218,sus,sus_6,"6. Ich denke, das System enthielt zu viele Inkonsistenzen.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",407,2021-08-23 09:13:43,trifft eher nicht zu,0,,
2428,11217,sus,sus_5,"5. Ich fand, die verschiedenen Funktionen waren in dem System gut integriert.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",407,2021-08-23 09:13:43,trifft zu,0,,
2429,11216,sus,sus_4,"4. Ich glaube, ich würde die Hilfe einer technisch versierten Person benötigen, um das System benutzen zu können.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",407,2021-08-23 09:13:43,trifft nicht zu,0,,
2430,11215,sus,sus_3,3. Ich empfand das System als einfach zu benutzen.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",407,2021-08-23 09:13:43,trifft eher zu,0,,
2431,11214,sus,sus_2,2. Ich empfand das System als unnötig komplex.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",407,2021-08-23 09:13:43,trifft eher nicht zu,0,,
2432,11213,sus,sus_1,"1. Ich denke, dass ich das System gerne benutzen würde.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",407,2021-08-23 09:13:43,teils - teils,0,,
2433,11212,complexity_assessment_4,complexity_assessment_4_4,Die Visualisierung erscheint mir intuitiv.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:01:54,trifft eher zu,0,,
2434,11211,complexity_assessment_4,complexity_assessment_4_3,Die Visualisierung ist überfordernd.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:01:54,trifft nicht zu,0,,
2435,11210,complexity_assessment_4,complexity_assessment_4_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:01:54,trifft zu,0,,
2436,11209,complexity_assessment_4,complexity_assessment_4_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:01:54,trifft eher nicht zu,0,,
2437,11208,complexity_assessment_3,complexity_assessment_3_4,Die Visualisierung erscheint mir intuitiv.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:01:36,trifft vollkommen zu,0,,
2438,11207,complexity_assessment_3,complexity_assessment_3_3,Die Visualisierung ist überfordernd.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:01:36,trifft überhaupt nicht zu,0,,
2439,11206,complexity_assessment_3,complexity_assessment_3_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:01:36,trifft zu,0,,
2440,11205,complexity_assessment_3,complexity_assessment_3_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:01:36,trifft nicht zu,0,,
2441,11204,complexity_assessment_2,complexity_assessment_2_4,Die Visualisierung erscheint mir intuitiv.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:01:18,trifft nicht zu,0,,
2442,11203,complexity_assessment_2,complexity_assessment_2_3,Die Visualisierung ist überfordernd.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:01:18,trifft vollkommen zu,0,,
2443,11202,complexity_assessment_2,complexity_assessment_2_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:01:18,trifft nicht zu,0,,
2444,11201,complexity_assessment_2,complexity_assessment_2_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:01:18,trifft zu,0,,
2445,11200,complexity_assessment_1,complexity_assessment_1_4,Die Visualisierung erscheint mir intuitiv.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:00:14,trifft eher nicht zu,0,,
2446,11199,complexity_assessment_1,complexity_assessment_1_3,Die Visualisierung ist überfordernd.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:00:14,trifft eher zu,0,,
2447,11198,complexity_assessment_1,complexity_assessment_1_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:00:14,trifft eher nicht zu,0,,
2448,11197,complexity_assessment_1,complexity_assessment_1_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft überhaupt nicht zu,trifft nicht zu,trifft eher nicht zu,teils-teils,trifft eher zu,trifft zu,trifft vollkommen zu",407,2021-08-23 09:00:14,trifft eher nicht zu,0,,
2449,11196,big_five,ehrlich4,Ich habe schon mal über andere gelästert oder schlecht über sie gedacht.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher zu,0,,
2450,11195,big_five,ehrlich3,"Ich habe schon mal Dinge weitererzählt, die ich besser für mich behalten hätte.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher nicht zu,0,,
2451,11194,big_five,ehrlich2,"Im privaten Bereich habe ich schon mal Dinge gemacht, die besser nicht an die Öffentlichkeit kommen sollten.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher zu,0,,
2452,11193,big_five,ehrlich1,Ich habe schon mal etwas unterschlagen oder nicht gleich zurückgegeben.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher nicht zu,0,,
2453,11192,big_five,sicher6,"Am glücklichsten bin ich dann, wenn ich mich geborgen fühle.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher zu,0,,
2454,11191,big_five,sicher5,Ich träume oft von einem ruhigen Leben ohne böse Überraschungen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher zu,0,,
2455,11190,big_five,sicher4,Tief in meinem Innersten gibt es eine Sehnsucht nach Ruhe und Geborgenheit.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher zu,0,,
2456,11189,big_five,sicher3,Für ein sicheres Leben ohne böse Überraschungen würde ich auf vieles verzichten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher zu,0,,
2457,11188,big_five,sicher2,"Wenn ich die Wahl hätte, würde ich ein Leben in Sicherheit und Frieden wählen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft zu,0,,
2458,11187,big_five,sicher1,Ich habe schon immer ein starkes Bedürfnis nach Sicherheit und Ruhe verspürt.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft zu,0,,
2459,11186,big_five,macht6,"Ich kann Menschen verstehen, die sagen, dass andere Dinge wichtiger sind als Einfluss und Politik.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher zu,0,,
2460,11185,big_five,macht5,"Am glücklichsten bin ich dann, wenn ich Verantwortung übernehmen kann und wichtige Entscheidungen treffen darf.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher nicht zu,0,,
2461,11184,big_five,macht4,Für mehr Einfluss würde ich auf vieles verzichten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher zu,0,,
2462,11183,big_five,macht3,Tief in meinem Innersten gibt es eine Sehnsucht nach Einfluss und Macht.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher zu,0,,
2463,11182,big_five,macht2,"Wenn ich die Wahl hätte, würde ich in meinem Leben gerne weltbewegende Entscheidungen treffen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher nicht zu,0,,
2464,11181,big_five,macht1,"Ich träume oft davon, wichtige Entscheidungen für Politiker oder andere mächtige Menschen zu treffen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher nicht zu,0,,
2465,11180,big_five,leistung6,"Ich träume oft davon, berühmt zu sein.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",407,2021-08-23 08:57:09,trifft eher nicht zu,0,,
